"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11305","강북구","10300","수유동","1","대지","0391","0026","(391-26)","20260106","23900","29.86","18.000000","5","","","2025","연립다세대","직거래",""
"2026","11305","강북구","10300","수유동","1","대지","0391","0026","(391-26)","20260106","23500","29.88","18.000000","5","","","2025","연립다세대","직거래",""
"2026","11305","강북구","10300","수유동","1","대지","0391","0026","(391-26)","20260106","31000","40.72","25.000000","5","","","2025","연립다세대","직거래",""
"2026","11740","강동구","10500","길동","1","대지","0413","0024","(413-24)","20260106","10800","18.755","25.505000","11","","","2016","오피스텔","중개거래","서울 강동구"
"2026","11740","강동구","10500","길동","1","대지","0413","0024","(413-24)","20260106","10800","18.755","25.505000","12","","","2016","오피스텔","중개거래","서울 강동구"
"2026","11440","마포구","12400","연남동","1","대지","0487","0434","(487-434)","20260106","36000","29.77","20.000000","2","","","1986","연립다세대","중개거래","서울 마포구"
"2026","11710","송파구","10400","송파동","1","대지","0088","0024","(88-24)","20260106","41000","44.055","24.000000","2","","","2017","연립다세대","중개거래","서울 송파구"
"2026","11140","중구","16300","흥인동","1","대지","0091","0000","(91)","20260106","13800","22.33","34.310000","4","","","2013","오피스텔","중개거래","서울 중구"
"2026","11710","송파구","10700","가락동","1","대지","0098","0007","(98-7)","20260106","9500","23.47","30.940000","10","","","1990","오피스텔","중개거래","서울 도봉구, 서울 송파구"
"2026","11500","강서구","10800","공항동","1","대지","0014","0203","14-203","20260106","13000","15.45","11.000000","2","","","2017","연립다세대","중개거래","서울 강서구"
"2026","11530","구로구","10700","개봉동","1","대지","0342","0010","2차한샘하이빌1동(342-10)","20260106","24000","59.57","32.000000","4","","","2002","연립다세대","중개거래","서울 구로구"
"2026","11170","용산구","11900","효창동","1","대지","0005","0313","5-313","20260106","30200","29.24","18.000000","2","","","2017","연립다세대","중개거래","서울 용산구"
"2026","11380","은평구","10700","응암동","1","대지","0091","0007","CJ드림시티","20260106","12400","24.84","34.065200","8","","","2004","오피스텔","중개거래","서울 은평구"
"2026","11410","서대문구","12000","남가좌동","1","대지","0396","0000","DMC금호리첸시아","20260106","108500","59.829","0.000000","6","","","2024","아파트","중개거래","서울 서대문구"
"2026","11410","서대문구","11900","북가좌동","1","대지","0481","0000","DMC래미안e편한세상","20260106","138000","84.92","0.000000","4","","","2012","아파트","중개거래","서울 서대문구"
"2026","11710","송파구","10100","잠실동","1","대지","0176","0000","잠실 포레디움","20260106","15500","16.701","26.707900","12","","","2019","오피스텔","중개거래","서울 송파구"
"2026","11710","송파구","10100","잠실동","1","대지","0176","0000","잠실 포레디움","20260106","15500","16.701","26.707900","12","","20260122","2019","오피스텔","중개거래","서울 송파구"
"2026","11230","동대문구","10600","장안동","1","대지","0095","0001","장안현대","20260106","72500","95.45","0.000000","3","","","1984","아파트","중개거래","서울 동대문구"
"2026","11230","동대문구","10600","장안동","1","대지","0329","0002","장안힐스테이트","20260106","112000","84.568","0.000000","6","","","2007","아파트","중개거래","서울 동대문구"
"2026","11530","구로구","10700","개봉동","1","대지","0307","0017","제니스","20260106","14500","27.42","28.000000","2","","","2013","연립다세대","중개거래","서울 구로구"
"2026","11500","강서구","10200","등촌동","1","대지","0688","0000","주공3","20260106","95000","58.14","0.000000","6","","","1995","아파트","중개거래","서울 강서구"
"2026","11500","강서구","10200","등촌동","1","대지","0688","0000","주공3","20260106","89000","58.14","0.000000","2","","","1995","아파트","중개거래","서울 강서구"
"2026","11350","노원구","10500","상계동","1","대지","1068","0000","중앙하이츠(5지역)","20260106","39200","59.99","0.000000","8","","","1996","아파트","중개거래","서울 노원구"
"2026","11410","서대문구","12000","남가좌동","1","대지","0105","0001","창덕에버빌","20260106","99000","120.5","0.000000","16","","","1998","아파트","중개거래","서울 서대문구"
"2026","11320","도봉구","10700","창동","1","대지","0812","0000","창동현대타운","20260106","41000","57.93","0.000000","2","","","1999","아파트","중개거래","서울 도봉구"
"2026","11140","중구","16500","황학동","1","대지","1153","0000","청계아델리아 II","20260106","47000","44.18","70.800000","4","","","null","오피스텔","중개거래","서울 강북구"
"2026","11350","노원구","10600","중계동","1","대지","0366","0000","청구(366)","20260106","133500","115.47","0.000000","9","","","1993","아파트","중개거래","경기 성남시 분당구, 서울 노원구"
"2026","11350","노원구","10200","월계동","1","대지","0780","0000","청백3","20260106","36700","49.77","0.000000","7","","","1998","아파트","중개거래","서울 노원구"
"2026","11500","강서구","10600","내발산동","1","대지","0674","0012","청솔리더스빌","20260106","24000","54.14","24.000000","1","","","2002","연립다세대","중개거래","서울 강서구"
"2026","11545","금천구","10200","독산동","1","대지","0887","0005","청호센트레빌","20260106","40000","72.36","0.000000","2","","","2003","아파트","중개거래","서울 금천구"
"2026","11470","양천구","10300","신월동","1","대지","1058","0000","코아루2단지","20260106","58800","84.95","0.000000","5","","","2010","아파트","중개거래","경기 광명시, 서울 양천구"
"2026","11650","서초구","10100","방배동","1","대지","0931","0007","클레버빌","20260106","119500","129.14","59.000000","5","","","2002","연립다세대","중개거래","서울 서초구"
"2026","11350","노원구","10300","공릉동","1","대지","0758","0000","태릉해링턴플레이스","20260106","104000","74.95","0.000000","24","","","2022","아파트","중개거래","서울 노원구"
"2026","11320","도봉구","10700","창동","1","대지","0819","0000","태영데시앙","20260106","81200","84.995","0.000000","19","","","2003","아파트","중개거래","서울 도봉구"
"2026","11380","은평구","10900","신사동","1","대지","0287","0001","파크빌(A동)","20260106","19800","27.98","16.000000","4","","","2017","연립다세대","중개거래","서울 은평구"
"2026","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20260106","43000","48.93","62.010000","4","","","null","오피스텔","중개거래","서울 송파구"
"2026","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20260106","48100","51.16","64.840000","4","","","null","오피스텔","중개거래","서울 송파구"
"2026","11440","마포구","10300","신공덕동","1","대지","0172","0000","펜트라우스","20260106","44000","42.94","59.744000","5","","","2011","오피스텔","중개거래","서울 마포구"
"2026","11290","성북구","13800","장위동","1","대지","0025","0055","푸르지오 라디우스 파크","20260106","107219","59.93","0.000000","14","분양권","","0","아파트","중개거래","서울 동대문구"
"2026","11545","금천구","10200","독산동","1","대지","0921","0002","프라우드21","20260106","24500","28.14","18.000000","3","","","2021","연립다세대","중개거래","서울 금천구"
"2026","11170","용산구","12900","이촌동","1","대지","0415","0000","한강(대우)","20260106","337400","135.5","0.000000","11","","","2000","아파트","중개거래","서울 용산구"
"2026","11170","용산구","12800","한강로3가","1","대지","0065","0230","한강대우트럼프월드3","20260106","106000","48.53","67.720000","26","","","2004","오피스텔","중개거래","서울 용산구"
"2026","11260","중랑구","10100","면목동","1","대지","1204","0001","한라빌라트","20260106","23000","49.88","26.000000","4","","","1994","연립다세대","중개거래","서울 중랑구"
"2026","11680","강남구","10600","대치동","1","대지","0511","0000","한보미도맨션1","20260106","390000","128.01","0.000000","9","","","1983","아파트","직거래",""
"2026","11620","관악구","10300","남현동","1","대지","0602","0203","한솔빌라트","20260106","50300","79.18","42.000000","4","","","1996","연립다세대","중개거래","서울 관악구"
"2026","11530","구로구","10200","구로동","1","대지","1280","0000","한신휴플러스(1280-0)","20260106","77000","58.03","0.000000","18","","","2007","아파트","중개거래","서울 구로구"
"2026","11560","영등포구","10900","영등포동8가","1","대지","0042","0001","한양아이클래스 오피스텔","20260106","13500","19.86","28.980900","7","","","2014","오피스텔","중개거래","서울 영등포구"
"2026","11230","동대문구","10500","답십리동","1","대지","0494","0001","한일노벨리아","20260106","12900","19.05","27.530000","8","","","2016","오피스텔","중개거래","서울 동대문구"
"2026","11350","노원구","10200","월계동","1","대지","0018","0000","한진한화그랑빌","20260106","105500","114.97","0.000000","9","","","2002","아파트","중개거래","서울 노원구, 서울 성북구"
"2026","11140","중구","16200","신당동","1","대지","0845","0000","한진해모로","20260106","110000","59.76","0.000000","10","","","2001","아파트","중개거래","서울 성동구"
"2026","11710","송파구","10500","석촌동","1","대지","0229","0002","해오름빌(229-2)","20260106","43000","28.97","21.000000","5","","","2012","연립다세대","중개거래","서울 송파구"
"2026","11560","영등포구","12700","양평동3가","1","대지","0079","0004","현대2차","20260106","149000","80.92","0.000000","12","","","1990","아파트","중개거래","서울 강서구, 서울 영등포구"
"2026","11440","마포구","10400","도화동","1","대지","0564","0000","마포동원베네스트","20260106","134000","58.65","0.000000","12","","","2010","아파트","중개거래","서울 마포구"
"2026","11680","강남구","10600","대치동","1","대지","0888","0000","대치아이파크","20260106","392000","84.95","0.000000","20","","","2008","아파트","중개거래","서울 강남구"
"2026","11680","강남구","10600","대치동","1","대지","0893","0000","롯데캐슬","20260106","343000","135.73","0.000000","11","","","2002","아파트","중개거래","서울 강남구"
"2026","11650","서초구","10200","양재동","1","대지","0392","0008","마이빌","20260106","41000","29.44","16.000000","5","","","2017","연립다세대","중개거래","서울 서초구"
"2026","11380","은평구","10200","녹번동","1","대지","0283","0000","래미안베라힐즈","20260106","132500","84.95","0.000000","3","","","2019","아파트","중개거래","경남 창원시 성산구, 서울 은평구"
"2026","11440","마포구","10800","대흥동","1","대지","0660","0000","대흥동태영아파트","20260106","215000","84.77","0.000000","11","","","1999","아파트","중개거래","서울 마포구"
"2026","11680","강남구","10600","대치동","1","대지","0891","0063","대치트레비스타 102동","20260106","26000","18.45","32.390000","9","","","2020","오피스텔","중개거래","서울 강남구, 서울 송파구"
"2026","11500","강서구","10500","마곡동","1","대지","0767","0004","롯데캐슬 르웨스트","20260106","163800","83.523","88.349100","10","","","2024","오피스텔","직거래",""
"2026","11410","서대문구","11800","홍은동","1","대지","0456","0000","두산","20260106","68500","84.84","0.000000","4","","","1997","아파트","중개거래","서울 서대문구"
"2026","11500","강서구","10500","마곡동","1","대지","0767","0004","롯데캐슬 르웨스트","20260106","130600","69.843","74.862300","5","","","2024","오피스텔","직거래",""
"2026","11500","강서구","10300","화곡동","1","대지","0407","0013","롯데팰리스","20260106","21240","37.21","21.000000","5","","","2016","연립다세대","직거래",""
"2026","11470","양천구","10300","신월동","1","대지","1063","0000","롯데캐슬","20260106","105000","84.984","0.000000","2","","","2014","아파트","중개거래","서울 양천구"
"2026","11380","은평구","10900","신사동","1","대지","0028","0002","더클래스","20260106","28900","29.94","18.000000","3","","20260123","2023","연립다세대","중개거래","서울 서대문구, 서울 은평구"
"2026","11590","동작구","10200","상도동","1","대지","0530","0000","롯데캐슬비엔","20260106","116000","100.52","0.000000","4","","","2010","아파트","중개거래","서울 동작구"
"2026","11260","중랑구","10300","중화동","1","대지","0320","0085","모두&토토","20260106","31000","29.76","19.000000","2","","","2018","연립다세대","중개거래","서울 중랑구"
"2026","11680","강남구","10800","논현동","1","대지","0170","0004","로얄캐슬","20260106","36000","24.39","16.000000","3","","","2016","연립다세대","중개거래","서울 강남구"
"2026","11560","영등포구","13000","양평동6가","1","대지","0007","0000","더하우스Ⅰ","20260106","11500","16.32","8.000000","5","","","2011","연립다세대","중개거래","서울 영등포구"
"2026","11530","구로구","10700","개봉동","1","대지","0472","0000","두산","20260106","60000","84.96","0.000000","2","","","1997","아파트","중개거래","서울 구로구"
"2026","11500","강서구","10300","화곡동","1","대지","0409","0110","동우빌라","20260106","8950","37.24","25.000000","-1","","","1990","연립다세대","중개거래","서울 강서구"
"2026","11170","용산구","10100","후암동","1","대지","0268","0000","로뎀빌","20260106","93000","53.88","28.000000","4","","","2003","연립다세대","중개거래","서울 용산구"
"2026","11380","은평구","10800","역촌동","1","대지","0049","0013","모던하임(49-13)","20260106","26700","34.51","26.000000","2","","","2015","연립다세대","중개거래","서울 은평구"
"2026","11590","동작구","10700","사당동","1","대지","0044","0179","디에스리브1단지","20260106","37000","27.76","21.000000","4","","","2021","연립다세대","중개거래","서울 서초구"
"2026","11500","강서구","10300","화곡동","1","대지","0473","0004","명지해드는터","20260106","60000","84.39","0.000000","2","","","2005","아파트","직거래",""
"2026","11410","서대문구","12000","남가좌동","1","대지","0387","0000","디엠씨엘가","20260106","20400","17.23","0.000000","11","","","2017","아파트","중개거래","서울 서대문구"
"2026","11470","양천구","10200","목동","1","대지","0324","0100","명성아트빌A동","20260106","24000","57.48","27.000000","4","","","2002","연립다세대","중개거래","서울 양천구"
"2026","11110","종로구","12100","신문로2가","1","대지","0171","0000","디팰리스","20260106","475000","148.111","0.000000","13","","","2020","아파트","중개거래","서울 강남구"
"2026","11290","성북구","10300","돈암동","1","대지","0603","0000","돈암동더샵아파트","20260106","79500","84.817","0.000000","6","","","2006","아파트","중개거래","서울 성북구"
"2026","11440","마포구","10300","신공덕동","1","대지","0167","0000","대우메트로디오빌","20260106","34750","29.11","0.000000","27","","","2005","아파트","중개거래","서울 마포구"
"2026","11350","노원구","10500","상계동","1","대지","1285","0000","동아불암","20260106","68900","114.24","0.000000","2","","","1999","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10500","상계동","1","대지","1285","0000","동아불암","20260106","50000","59.4","0.000000","7","","","1999","아파트","중개거래","서울 노원구"
"2026","11230","동대문구","10500","답십리동","1","대지","0990","0000","두산","20260106","100000","114.97","0.000000","8","","","2000","아파트","중개거래","서울 동대문구"
"2026","11320","도봉구","10700","창동","1","대지","0581","0014","대원파크빌","20260106","22000","59.7","28.000000","3","","","2013","연립다세대","중개거래","서울 도봉구"
"2026","11500","강서구","10100","염창동","1","대지","0292","0000","동아","20260106","113700","84.95","0.000000","13","","","1998","아파트","중개거래","서울 강서구"
"2026","11650","서초구","10700","반포동","1","대지","0732","0014","메종슈에뜨732","20260106","80000","36.29","23.000000","2","","","2022","연립다세대","중개거래","서울 서초구"
"2026","11500","강서구","10500","마곡동","1","대지","0748","0000","마곡13단지힐스테이트마스터","20260106","167000","84.98","0.000000","10","","","2017","아파트","중개거래","서울 강서구"
"2026","11500","강서구","10100","염창동","1","대지","0292","0000","동아","20260106","88500","59.97","0.000000","11","","","1998","아파트","중개거래","서울 강서구"
"2026","11230","동대문구","10500","답십리동","1","대지","0042","0000","동답한신","20260106","40000","35.45","0.000000","15","","","1992","아파트","중개거래","서울 동대문구"
"2026","11650","서초구","10600","잠원동","1","대지","0157","0000","동아","20260106","365000","84.91","0.000000","14","","","2002","아파트","중개거래","서울 서초구"
"2026","11470","양천구","10100","신정동","1","대지","0324","0010","동문굿모닝탑","20260106","163000","153.39","0.000000","19","","","2003","아파트","중개거래","서울 양천구"
"2026","11650","서초구","10200","양재동","1","대지","0007","0019","더베스트","20260106","44000","27.28","18.000000","4","","","2016","연립다세대","중개거래","서울 서초구"
"2026","11560","영등포구","11000","여의도동","1","대지","0013","0021","맨하탄21리빙텔","20260106","20000","41.58","41.580000","4","","","2001","오피스텔","중개거래","서울 영등포구"
"2026","11470","양천구","10100","신정동","1","대지","0311","0000","목동신시가지10","20260106","183000","53.82","0.000000","11","","","1987","아파트","중개거래","서울 양천구"
"2026","11290","성북구","10300","돈암동","1","대지","0636","0000","이수브라운스톤돈암","20260106","80000","59.99","0.000000","16","","","2004","아파트","중개거래","서울 성북구"
"2026","11710","송파구","10800","문정동","1","대지","0622","0000","송파한화오벨리스크","20260106","18900","24.66","31.746000","15","","","2013","오피스텔","중개거래","서울 송파구"
"2026","11710","송파구","10800","문정동","1","대지","0620","0000","송파푸르지오시티","20260106","24000","29.97","39.070000","3","","","2013","오피스텔","중개거래","서울 송파구"
"2026","11350","노원구","10600","중계동","1","대지","0445","0000","염광","20260106","81000","84.5","0.000000","15","","","1996","아파트","중개거래","서울 노원구"
"2026","11320","도봉구","10600","방학동","1","대지","0271","0001","신동아아파트1","20260106","42000","62.22","0.000000","6","","","1986","아파트","중개거래","서울 도봉구, 서울 성북구"
"2026","11560","영등포구","11300","당산동3가","1","대지","0559","0000","쌍용예가클래식","20260106","144000","95.2","0.000000","8","","","2010","아파트","중개거래","서울 영등포구"
"2026","11470","양천구","10100","신정동","1","대지","1290","0004","신정동대우미래사랑5차","20260106","42700","71.53","86.320000","14","","","2004","오피스텔","중개거래","서울 양천구"
"2026","11230","동대문구","11000","이문동","1","대지","0425","0000","이문삼성래미안아파트","20260106","92000","114.988","0.000000","5","","","2001","아파트","중개거래","서울 동대문구"
"2026","11560","영등포구","13200","신길동","1","대지","0276","0081","이에스하임","20260106","69000","29.32","18.000000","2","","","2020","연립다세대","중개거래","서울 강남구"
"2026","11590","동작구","10100","노량진동","1","대지","0325","0000","신동아리버파크","20260106","150000","84.88","0.000000","20","","","2001","아파트","중개거래","서울 동작구"
"2026","11320","도봉구","10600","방학동","1","대지","0650","0038","신성아트빌","20260106","14500","42.56","22.000000","5","","","2003","연립다세대","중개거래","서울 강북구, 서울 도봉구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0031","써니힐","20260106","110000","76.83","0.000000","2","","","2003","아파트","중개거래","서울 서초구"
"2026","11440","마포구","10400","도화동","1","대지","0556","0000","에스케이허브그린","20260106","36500","46.99","61.720000","8","","20260108","2005","오피스텔","중개거래","서울 마포구"
"2026","11290","성북구","13600","하월곡동","1","대지","0222","0000","월곡두산위브","20260106","87500","84.992","0.000000","5","","","2003","아파트","중개거래","서울 성북구"
"2026","11500","강서구","10600","내발산동","1","대지","0699","0002","우성쉐르빌","20260106","20000","37.26","21.000000","3","","","2011","연립다세대","중개거래","서울 강서구"
"2026","11320","도봉구","10600","방학동","1","대지","0271","0001","신동아아파트1","20260106","30000","51.27","0.000000","1","","","1986","아파트","중개거래","서울 도봉구"
"2026","11380","은평구","11400","진관동","1","대지","0066","0000","은평뉴타운꿈에그린","20260106","70000","59.92","0.000000","7","","","2018","아파트","중개거래","서울 은평구"
"2026","11110","종로구","17500","숭인동","1","대지","1368","0000","숭인한성아펠시티","20260106","28500","22.28","32.090000","13","","","2021","오피스텔","중개거래","서울 동대문구"
"2026","11440","마포구","12500","성산동","1","대지","0242","0013","이안휴빌","20260106","44800","54.4","32.000000","3","","","2014","연립다세대","중개거래","서울 마포구"
"2026","11740","강동구","10900","천호동","1","대지","0301","0033","아우르미","20260106","30500","29.26","19.000000","2","","","2023","연립다세대","직거래",""
"2026","11560","영등포구","13300","대림동","1","대지","0717","0000","쌍용플래티넘S","20260106","9500","18.24","0.000000","3","","","2013","아파트","중개거래","서울 영등포구"
"2026","11500","강서구","10600","내발산동","1","대지","0734","0000","우장산월드메르디앙","20260106","83750","84.447","0.000000","6","","","2005","아파트","중개거래","서울 강서구"
"2026","11560","영등포구","10500","영등포동4가","1","대지","0443","0000","영등포 센트럴 푸르지오 시티","20260106","20700","29.75","41.850000","4","","","2013","오피스텔","중개거래","서울 영등포구"
"2026","11440","마포구","11100","신수동","1","대지","0190","0000","신수동성원","20260106","125000","59.76","0.000000","9","","","1998","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0486","0034","소이연빌리지(486-34)","20260106","25500","40.63","24.000000","5","","","2008","연립다세대","직거래",""
"2026","11470","양천구","10100","신정동","1","대지","0964","0013","시온타운","20260106","42000","45.34","25.000000","3","","","2009","연립다세대","중개거래","서울 양천구"
"2026","11470","양천구","10100","신정동","1","대지","0919","0009","시온주택","20260106","23000","48.94","20.000000","4","","","2001","연립다세대","중개거래","서울 양천구"
"2026","11380","은평구","11400","진관동","1","대지","0060","0000","은평뉴타운솔하임","20260106","9800","18.717","29.344000","11","","20260108","2017","오피스텔","중개거래","서울 은평구"
"2026","11350","노원구","10300","공릉동","1","대지","0715","0000","시영3차(라이프)아파트","20260106","30750","34.44","0.000000","15","","","1994","아파트","중개거래","서울 노원구"
"2026","11410","서대문구","11200","대현동","1","대지","0090","0044","이대프리젠#2","20260106","17000","15.6","22.910000","6","","","2017","오피스텔","중개거래","서울 서대문구"
"2026","11380","은평구","11400","진관동","1","대지","0060","0000","은평뉴타운솔하임","20260106","10800","18.717","29.344000","11","","","2017","오피스텔","중개거래","서울 은평구"
"2026","11410","서대문구","11900","북가좌동","1","대지","0279","0001","신우벨라체(279-1)","20260106","25500","40.6","24.000000","2","","","2016","연립다세대","중개거래","경기 부천시 소사구"
"2026","11320","도봉구","10700","창동","1","대지","0731","0121","엘리시안","20260106","23000","29.67","12.000000","4","","","2020","연립다세대","직거래",""
"2026","11545","금천구","10300","시흥동","1","대지","1011","0000","우방","20260106","41400","59.91","0.000000","1","","","2002","아파트","중개거래","서울 관악구, 서울 금천구"
"2026","11470","양천구","10300","신월동","1","대지","0480","0004","예지보금자리74차","20260106","31100","55.69","0.000000","2","","","2014","아파트","중개거래","서울 양천구"
"2026","11590","동작구","10600","동작동","1","대지","0333","0000","이수힐스테이트","20260106","222000","84.981","0.000000","9","","","2013","아파트","중개거래","서울 동작구"
"2026","11140","중구","13400","인현동2가","1","대지","0240","0000","세운푸르지오헤리시티","20260106","88000","42.234","0.000000","5","","","2023","아파트","중개거래","서울 중구"
"2026","11620","관악구","10200","신림동","1","대지","1421","0029","에스케이허브그린","20260105","16300","26.62","36.970000","14","","","2004","오피스텔","중개거래","서울 관악구"
"2026","11500","강서구","10500","마곡동","1","대지","0012","0002","세종보타닉1차","20260105","24000","23.69","9.000000","13","","","2020","연립다세대","중개거래","서울 강서구"
"2026","11590","동작구","10900","신대방동","1","대지","0687","0013","소노트리지움","20260105","42000","40.86","25.000000","6","","","2019","연립다세대","중개거래","서울 관악구"
"2026","11710","송파구","11300","거여동","1","대지","0697","0000","송파시그니처롯데캐슬","20260105","178000","59.98","0.000000","24","","","2021","아파트","중개거래","서울 송파구"
"2026","11710","송파구","10900","장지동","1","대지","0855","0000","송파파인타운12단지","20260105","190000","84.9","0.000000","15","","","2011","아파트","중개거래","서울 강남구, 서울 송파구"
"2026","11710","송파구","10800","문정동","1","대지","0620","0000","송파푸르지오시티","20260105","22900","30","39.110000","12","","","2013","오피스텔","중개거래","서울 송파구"
"2026","11350","노원구","10500","상계동","1","대지","1117","0019","수락윈디하이츠","20260105","17500","49.95","60.070000","4","","","2012","오피스텔","중개거래","서울 노원구"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","57372","57.17","23.000000","7","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","57697","57.17","23.000000","10","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","57697","57.17","23.000000","9","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","57522","57.17","23.000000","8","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58719","58.94","24.000000","7","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58869","58.94","24.000000","8","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","59069","58.94","24.000000","9","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","59069","58.94","24.000000","10","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","55607","59.3","24.000000","10","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","57842","59.49","24.000000","6","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58342","59.49","24.000000","10","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58367","59.49","24.000000","7","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58342","59.49","24.000000","9","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58692","59.49","24.000000","9","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58167","59.49","24.000000","8","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58517","59.49","24.000000","8","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","58017","59.49","24.000000","7","","","2025","연립다세대","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","62213","78.62","95.730000","2","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","62895","78.62","95.730000","4","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","63263","78.62","95.730000","5","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","62895","78.62","95.730000","2","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64313","78.62","95.730000","6","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","63578","78.62","95.730000","4","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","63998","78.62","95.730000","5","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","63263","78.62","95.730000","3","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","62580","78.62","95.730000","3","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64313","80.54","98.220000","2","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","65730","80.54","98.220000","6","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","65363","80.54","98.220000","5","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64995","80.54","98.220000","4","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64680","80.54","98.220000","3","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64260","81.3","99.000000","2","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","65625","81.3","99.000000","6","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64943","81.3","99.000000","4","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","65310","81.3","99.000000","5","","","2025","오피스텔","중개거래","경기 양주시"
